,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Title,Website,Writer,Year,imdbID,imdbRating,imdbVotes,movie_id,totalSeasons
4813,"Aubrey Plaza, Elizabeth Olsen, O'Shea Jackson Jr., Wyatt Russell",2 wins & 8 nominations.,3016057,USA,7-Nov-17,Matt Spicer,"Comedy, Drama",English,71.0,An unhinged social media stalker moves to LA and insinuates herself into the life of an Instagram star.,https://m.media-amazon.com/images/M/MV5BNzE3Mzc5NTc4M15BMl5BanBnXkFtZTgwMDYwNzM3MjI@._V1_SX300.jpg,NEON,R,25-Aug-17,TRUE,85,98,Ingrid Goes West,http://ingridgoeswestfilm.com/,"David Branson Smith, Matt Spicer",2017,tt5962210,6.6,23092,4814,-1.0
4814,"Catherine Talmon de l'armee, Carol Talmon de l'ArmÌ©e, Camille Colbert-Vidil, Christine Scardigli",-1,-1,USA,-1,-1,Family,English,-1.0,Enter the world of Belle who dreams of becoming a Ballerina. Throughout her adventures the audience will be introduced to ballet steps and classical music from the most famous ballets of all time.,https://images-na.ssl-images-amazon.com/images/M/MV5BM2EyOTBlYmEtNWViNS00M2I1LTg1OGMtZjM4MzU5ZDE4MzYyXkEyXkFqcGdeQXVyNzExNzM0NzY@._V1_SX300.jpg,-1,-1,1-Apr-17,TRUE,-1,-1,Ballerina Belle,-1,-1,2017,tt6520520,-1.0,-1,4815,-1.0
4815,"Nicki Bluhm, Caroline Dhavernas, Greg Dykstra",-1,-1,USA,-1,-1,"Animation, Short",-1,-1.0,A collection of the animated short films nominated for the 2017 Academy Awards.,https://m.media-amazon.com/images/M/MV5BZDNhOWIwMjUtYmE4NS00MTkxLTgzZjYtYTcwMGJmZDgyZTRkXkEyXkFqcGdeQXVyNjU2NTMxOTg@._V1_SX300.jpg,-1,PG-13,8-Feb-17,TRUE,-1,88,The Oscar Nominated Short Films 2017: Animation,-1,-1,2017,tt6511760,7.2,185,4816,-1.0
4816,"Bengu, Deniz, Duman, Gamsiz",4 wins & 19 nominations.,-1,"Turkey, USA",-1,Ceyda Torun,Documentary,Turkish,78.0,"A profile of an ancient city and its unique people, seen through the eyes of the most mysterious and beloved animal humans have ever known, the Cat.",https://m.media-amazon.com/images/M/MV5BMjEwNTM2NDE0Nl5BMl5BanBnXkFtZTgwMzMzNTc4MDI@._V1_SX300.jpg,-1,NOT RATED,10-Feb-17,TRUE,-1,79,Kedi,-1,-1,2016,tt4420704,7.7,9502,4817,-1.0
4817,"Jing Wu, Frank Grillo, Celina Jade, Gang Wu",2 nominations.,2720898,China,12-Dec-17,Jing Wu,"Action, Drama, Thriller","Mandarin, English, French",44.0,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",https://m.media-amazon.com/images/M/MV5BMTY0NjU4NjE4Nl5BMl5BanBnXkFtZTgwNjk0ODY5MjI@._V1_SX300.jpg,Well Go USA Entertainment,NOT RATED,27-Jul-17,TRUE,70,123,Wolf Warrior 2,http://wellgousa.com/theatrical/wolf-warrior-2,"Qun Dong, Yan Gao, Yi Liu, Jing Wu",2017,tt7131870,6.2,4614,4818,-1.0
4818,"Rachel Weisz, Sam Claflin, Holliday Grainger, Iain Glen",1 win & 4 nominations.,2711003,"UK, USA",29-Aug-17,Roger Michell,"Drama, Mystery, Romance","English, Italian",63.0,"A young Englishman plots revenge against his late cousin's mysterious, beautiful wife, believing her responsible for his death. But his feelings become complicated as he finds himself falling under the beguiling spell of her charms.",https://m.media-amazon.com/images/M/MV5BMzY0YTFlNjMtNDk5MS00MmIxLWJkNjYtZWQwYzk5NjZkZTc1XkEyXkFqcGdeQXVyNDcxNzU3MTE@._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,9-Jun-17,TRUE,76,106,My Cousin Rachel,http://www.foxsearchlight.com/mycousinrachel/,"Roger Michell (written for the screen by), Daphne Du Maurier (based on the novel by)",2017,tt4411596,6.0,13712,4819,-1.0
4819,"Floyd Mayweather Jr., Conor McGregor, Gervonta Davis, Francisco Fonseca",-1,-1,USA,-1,-1,Sport,English,-1.0,-1,-1,-1,-1,26-Aug-17,TRUE,-1,-1,Mayweather vs. McGregor,-1,-1,2017,tt7298700,-1.0,-1,4820,-1.0
4820,"Richard T. Jones, Kim Fields, C. Thomas Howell, T.C. Stallings",-1,2507723,USA,2-Jan-18,Kevan Otto,Drama,English,-1.0,"When tragedy strikes three families, their destiny forces them on a converging path to discover God's love, grace and mercy as the challenges of their fate could also resurrect their beliefs.",https://m.media-amazon.com/images/M/MV5BZTYwOTNlNTQtN2E2MC00NDQzLTlhZDQtOTdmMjc3YzY1ODMxXkEyXkFqcGdeQXVyMTYyOTY0Nw@@._V1_SX300.jpg,Pure Flix Entertainment,PG,29-Sep-17,TRUE,40,104,A Question of Faith,http://aquestionoffaith.com/,Ty Manns,2017,tt6054650,5.3,622,4821,-1.0
4821,"Del Tackett, Kevin L. Anderson, Steve A. Austin, Steven W. Boyd",1 nomination.,-1,USA,-1,Thomas Purifoy,Documentary,English,-1.0,"Explore the world to see how it intersects with the stories related in Genesis. Del Tackett of ""The Truth Project"" hikes through canyons, climbs mountains, and dives below the sea to examine two competing views - one compelling truth.",https://m.media-amazon.com/images/M/MV5BMTYwMTYxOTU5OV5BMl5BanBnXkFtZTgwNDc0MDY5MDI@._V1_SX300.jpg,Compass Cinema,NOT RATED,23-Feb-17,TRUE,-1,100,Is Genesis History?,http://isgenesishistory.com/,Thomas Purifoy,2017,tt6360332,4.2,1273,4822,-1.0
4822,"Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger",-1,-1,USA,-1,"Jeff Calhoun, Brett Sullivan",Musical,English,-1.0,"Filmed live on stage at the Pantages Theatre in Hollywood, CA, this not-to-be-missed high energy show stars Original Broadway cast members Jeremy Jordan as ""Jack Kelly,"" Kara Lindsay as ""...",https://images-na.ssl-images-amazon.com/images/M/MV5BMGJlNGFjNzItNjRhMS00MGE4LTgxMjYtZDA2ZWY5NGQxMTk0L2ltYWdlXkEyXkFqcGdeQXVyNzA0OTk1Njc@._V1_SX300.jpg,Disney Theatrical Productions,PG,16-Feb-17,TRUE,-1,149,Disney's Newsies the Broadway Musical,-1,"Harvey Fierstein (book), Bob Tzudiker (based on the film written by), Noni White (based on the film written by)",2017,tt6346162,8.6,971,4823,-1.0
4823,"Haim Almakis, Zion Ashkenazi, Assaf Ashtar, Idan Barkai",-1,-1,USA,-1,Erin Zimmerman,Documentary,English,-1.0,"Produced by CBN Documentaries and Biblical Productions, ""In Our Hands"" tells the story of the Battle of Jerusalem in the Six-Day War through the eyes of the IDF's 55th Paratrooper Brigade, ...",https://ia.media-imdb.com/images/M/MV5BYzVmN2U1ODEtY2ZjMy00NTY5LWI1YjctOTA2ZTkzNWFjZmQ2XkEyXkFqcGdeQXVyNTkzMjAwMDk@._V1_SX300.jpg,-1,NOT RATED,23-May-17,TRUE,-1,109,In Our Hands: The Battle for Jerusalem,-1,Erin Zimmerman,2017,tt6790530,5.4,123,4824,-1.0
4824,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,Hazlo Como Hombre ,-1,-1,2017,-1,-1.0,-1,4825,-1.0
4825,"Woody Harrelson, Michael Stahl-David, Richard Jenkins, Jennifer Jason Leigh",1 nomination.,2359952,USA,6-Feb-18,Rob Reiner,"Biography, Drama",English,54.0,"Lyndon Baines Johnson aligns himself with Jack Kennedy, rises to the presidency, and deals with the civil rights struggles of the 1960s.",https://m.media-amazon.com/images/M/MV5BMzM2Njg5NDU4MF5BMl5BanBnXkFtZTgwMDMwMTQ1MzI@._V1_SX300.jpg,Electric Entertainment,R,3-Nov-17,TRUE,57,98,LBJ,http://www.lbjfilm.com/,Joey Hartstone (screenplay),2016,tt4778988,6.4,3117,4826,-1.0
4826,"Alicia Vikander, Dane DeHaan, Jack O'Connell, Holliday Grainger",1 nomination.,2399374,"UK, USA",28-Nov-17,Justin Chadwick,"Drama, History, Romance",English,38.0,An artist falls for a young married woman while he's commissioned to paint her portrait during the Tulip mania of 17th century Amsterdam.,https://m.media-amazon.com/images/M/MV5BZDY3MTAyNmEtZDY1Yi00NGY5LTg1ZDctNDQ2N2FlMmRlYWU0XkEyXkFqcGdeQXVyNTQzOTc3MTI@._V1_SX300.jpg,The Weinstein Company,R,1-Sep-17,TRUE,9,105,Tulip Fever,-1,"Deborah Moggach (screenplay by), Tom Stoppard (screenplay by), Deborah Moggach (based upon the novel by)",2017,tt0491203,6.2,11653,4827,-1.0
4827,"Shahab Hosseini, Taraneh Alidoosti, Babak Karimi, Mina Sadati",Won 1 Oscar. Another 9 wins & 19 nominations.,11067,"Iran, France",2-May-17,Asghar Farhadi,"Drama, Thriller","Persian, English",85.0,"While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",https://m.media-amazon.com/images/M/MV5BMTg2MTc0ODEwOV5BMl5BanBnXkFtZTgwNDAyOTY1MDI@._V1_SX300.jpg,Cohen Media Group,PG-13,31-Aug-16,TRUE,96,124,The Salesman,http://www.thesalesmanfilm.com/,Asghar Farhadi,2016,tt5186714,7.8,36722,4828,-1.0
4828,"Ewan McGregor, Logan Gillies, Ben Skelton, Aiden Haggarty",6 wins & 5 nominations.,2395410,UK,27-Jun-17,Danny Boyle,Drama,"English, Bulgarian, Scots",67.0,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",https://m.media-amazon.com/images/M/MV5BMjI0MTE1ODkzMl5BMl5BanBnXkFtZTgwMTQ1MTg5MDI@._V1_SX300.jpg,TriStar Pictures,R,31-Mar-17,TRUE,79,117,T2 Trainspotting,http://www.sonypictures.com/movies/t2trainspotting/,"John Hodge, Irvine Welsh (based on the books Porno and Trainspotting by)",2017,tt2763304,7.2,85181,4829,-1.0
4829,"UnshÌ« Ishizuka, Rica Matsumoto, Sarah Natochenny, Megumi Hayashibara",-1,-1,Japan,13-Feb-18,Kunihiko Yuyama,"Animation, Action, Adventure",Japanese,-1.0,Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a PokÌ©mon Trainer. Ash dreams big about the adventures he will experience after receiving his first PokÌ©mon from Professor Oak.,https://m.media-amazon.com/images/M/MV5BM2U3NmI4YzItYmRiNi00M2UxLWExNTYtNDZkZmJlNzlmM2M3XkEyXkFqcGdeQXVyNDkzMjE0NDE@._V1_SX300.jpg,-1,NOT RATED,5-Nov-17,TRUE,43,98,PokÌ©mon the Movie: I Choose You!,-1,"Takeshi Shudo (earlier screenplay), Satoshi Tajiri (concept), ShÌ«ji Yonemura (screenplay)",2017,tt6595896,6.5,2488,4830,-1.0
4830,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,Jeepers Creepers 3,-1,-1,2017,-1,-1.0,-1,4831,-1.0
4831,"Brett Dalton, Anjelah Johnson-Reyes, Neil Flynn, D.B. Sweeney",1 win.,-1,USA,-1,Dallas Jenkins,"Comedy, Drama, Family",English,36.0,"A washed-up former child star, forced to do community service at a local megachurch, pretends to be a Christian to land the part of Jesus in their annual Passion Play, only to discover that the most important role of his life is far from Hollywood.",https://m.media-amazon.com/images/M/MV5BMTUxNDY4OTcxMV5BMl5BanBnXkFtZTgwNTIwNzczMDI@._V1_SX300.jpg,-1,PG,20-Jan-17,TRUE,-1,91,The Resurrection of Gavin Stone,-1,Andrea Gyertson Nasfell,2016,tt4902904,6.2,1360,4832,-1.0
4832,"Barry G. Bernson, Herb Caillouet, Bill Camp, Raffey Cassidy",2 wins & 30 nominations.,1955883,"UK, Ireland, USA",23-Jan-18,Yorgos Lanthimos,"Drama, Mystery, Thriller","English, French",73.0,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",https://m.media-amazon.com/images/M/MV5BMjU4NDcwOTA2NF5BMl5BanBnXkFtZTgwMjE2OTg4MzI@._V1_SX300.jpg,A24,R,3-Nov-17,TRUE,80,121,The Killing of a Sacred Deer,http://killingofasacreddeer.movie/,"Yorgos Lanthimos, Efthymis Filippou",2017,tt5715874,7.1,70017,4833,-1.0
4833,"Mindy Van Kuren, Joe Ochterbeck, Juliean Broner, Caitlin Secrest",-1,2196654,USA,30-May-17,Jess Carson,Drama,English,-1.0,"Quinn and Julie connect after their respective failed relationships, but the ghosts of their pasts threaten to tear them apart.",-1,Open Road Films,-1,-1,TRUE,23,-1,Collide,http://collidefilm.com/,Jess Carson,2017,tt2834052,-1.0,-1,4834,-1.0
4834,"Debra Winger, Tracy Letts, Aidan Gillen, Melora Walters",4 nominations.,2190710,USA,-1,Azazel Jacobs,"Comedy, Drama, Romance",English,76.0,"Debra Winger and Tracy Letts play a long-married, dispassionate couple who are both in the midst of serious affairs. But on the brink of calling it quits, a spark between them suddenly reignites, leading them into an impulsive romance.",https://m.media-amazon.com/images/M/MV5BMTcxNTE5OTc0N15BMl5BanBnXkFtZTgwMjMzMTIwMTI@._V1_SX300.jpg,A24 Films,R,5-May-17,TRUE,84,97,The Lovers,-1,Azazel Jacobs,2017,tt5770620,6.1,2271,4835,-1.0
4835,"Jacqueline Bracamontes, Rafael SimÌ_n, HÌ©ctor Bonilla, Camila Selser",-1,-1,Mexico,-1,RaÌ¼l MartÌ_nez,Comedy,Spanish,-1.0,"When Don Servando Villegas gets expelled from his retirement home, his younger son Francisco takes him in. Don Servando is about to find out the truth about his son and his way of living.",https://ia.media-imdb.com/images/M/MV5BMjMzNTY2ODE1OV5BMl5BanBnXkFtZTgwNDA1NDQ4MDI@._V1_SX300.jpg,-1,PG-13,27-Jan-17,TRUE,-1,94,Un Padre No Tan Padre,-1,Alberto Bremer,2016,tt4958468,6.9,869,4836,-1.0
4836,"Ben Stiller, Austin Abrams, Jenna Fischer, Michael Sheen",1 win & 2 nominations.,2029594,USA,2-Jan-18,Mike White,"Comedy, Drama, Music",English,71.0,A father takes his son to tour colleges on the East Coast and meets up with an old friend who makes him feel inferior about his life's choices.,https://m.media-amazon.com/images/M/MV5BNDliZTUwZTktYmJlNC00MGE1LWEwODktNWZiNTRkMGFiNTg1XkEyXkFqcGdeQXVyNjU5NzU3MjE@._V1_SX300.jpg,Amazon Studios,R,15-Sep-17,TRUE,82,102,Brad's Status,http://bradsstatus.movie/,Mike White,2017,tt5884230,6.5,10748,4837,-1.0
4837,"Robert Pattinson, Benny Safdie, Buddy Duress, Taliah Webster",6 wins & 36 nominations.,1999047,USA,21-Nov-17,"Benny Safdie, Josh Safdie","Crime, Drama, Thriller",English,80.0,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through the city's underworld in an increasingly desperate-and dangerous-attempt to get his brother Nick out of jail.",https://m.media-amazon.com/images/M/MV5BNGQ3Y2VjNmUtMDdiMC00YTE1LWI5NmUtZDIzMTJmODQyNDU4XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,A24,R,25-Aug-17,TRUE,91,101,Good Time,-1,"Ronald Bronstein, Josh Safdie",2017,tt4846232,7.3,43949,4838,-1.0
4838,"Fionn Whitehead, Damien Bonnard, Aneurin Barnard, Lee Armstrong",Won 3 Oscars. Another 51 wins & 197 nominations.,188042171,"UK, Netherlands, France, USA",19-Dec-17,Christopher Nolan,"Action, Drama, History","English, French, German",94.0,"Allied soldiers from Belgium, the British Empire and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.",https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,21-Jul-17,TRUE,92,106,Dunkirk,http://www.dunkirkmovie.com,Christopher Nolan,2017,tt5013056,8.0,413679,4839,-1.0
4839,"Varun Dhawan, Alia Bhatt, Sahil Vaid, Swanand Kirkire",5 wins & 9 nominations.,-1,India,-1,Shashank Khaitan,"Comedy, Drama, Romance",Hindi,-1.0,"Badrinath Bansal from Jhansi and Vaidehi Trivedi from Kota belong to small towns but have diametrically opposite opinions on everything. This leads to a clash of ideologies, despite both of them recognizing the goodness in each other.",https://m.media-amazon.com/images/M/MV5BNTQ4MDY5OTE5Ml5BMl5BanBnXkFtZTgwNjA3MjQzMTI@._V1_SX300.jpg,Dharma Productions,NOT RATED,10-Mar-17,TRUE,78,139,Badrinath Ki Dulhania,-1,Shashank Khaitan,2017,tt6277440,6.2,7731,4840,-1.0
4840,"Karla Souza, JosÌ© MarÌ_a Yazpik, Ben O'Toole, Alejandro Camacho",2 nominations.,1906294,Mexico,20-Jun-17,Catalina Aguilar Mastretta,"Comedy, Romance","English, Spanish",74.0,A successful and single career woman asks her co-worker to pose as her boyfriend at a family wedding back home in Mexico. Her situation gets complicated when her ex shows up at the ceremony.,https://m.media-amazon.com/images/M/MV5BMTc0MzM3MjY5NF5BMl5BanBnXkFtZTgwMjU5NDg4MDI@._V1_SX300.jpg,Pantelion Films,PG-13,17-Feb-17,TRUE,93,102,Everybody Loves Somebody,https://www.facebook.com/EverybodyLoves/,Catalina Aguilar Mastretta,2017,tt5537228,6.5,2822,4841,-1.0
4841,"Jung-woo Ha, Tae-Hyun Cha, Ji-Hoon Ju, Hyang-gi Kim",1 win & 3 nominations.,1118190,South Korea,-1,Yong-hwa Kim,"Action, Drama, Fantasy",Korean,-1.0,"After a heroic death, a firefighter navigates the afterlife with the help of three guides.",https://m.media-amazon.com/images/M/MV5BN2FjN2Q0ZWQtN2NiOC00MTZjLTg3ZDEtMmVkNzM0ODBkYmU1XkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg,Well Go USA Entertainment,NOT RATED,20-Dec-17,TRUE,50,139,Along with the Gods: The Two Worlds,http://www.wellgousa.com/theatrical/along-with-the-gods-the-two-worlds,"Ho-min Ju (story), Yong-hwa Kim",2017,tt7160070,7.3,6754,4842,-1.0
4842,"Xuan Huang, Miao Miao, Caiyu Yang, Elane Zhong",4 wins & 5 nominations.,-1,China,-1,Xiaogang Feng,"Drama, Romance",Mandarin,69.0,A look at the lives of members of a Military Cultural Troupe in the 1970s.,https://m.media-amazon.com/images/M/MV5BMGIwM2NiZGEtYTNkZi00NjAzLThjMTAtODUzY2MyNjE4OTdlXkEyXkFqcGdeQXVyNTMyNTA3Mzc@._V1_SX300.jpg,-1,-1,15-Dec-17,TRUE,-1,135,Youth,-1,Geling Yan,2017,tt6654316,7.2,1652,4843,-1.0
4843,"Emma Bell, Sara Vertongen, Rose Williams, Benjamin Wainwright",3 wins & 22 nominations.,1864266,"UK, Belgium, USA",11-Jul-17,Terence Davies,"Biography, Drama",English,77.0,"The story of American poet Emily Dickinson from her early days as a young schoolgirl to her later years as a reclusive, unrecognized artist.",https://m.media-amazon.com/images/M/MV5BZDNhNDg5ZGItMzA2YS00NDRlLWE2NTItNWQ0OGEwZGIyOTc2XkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,Hurricane Films,PG-13,7-Apr-17,TRUE,91,125,A Quiet Passion,http://www.hurricanefilms.net/,Terence Davies,2016,tt2392830,6.6,4119,4844,-1.0
4844,"YÌ«jirÌ« Noda, Hana Sugisaki, Lily Franky, Kanji Furutachi",2 wins & 1 nomination.,-1,Japan,-1,Daishi Matsunaga,Drama,Japanese,-1.0,"Hiroshi is an art school graduate who abandoned his dream as an artist to work as a window cleaner. When he realizes he has only three months left in his life, he meets a high school ...",https://images-na.ssl-images-amazon.com/images/M/MV5BZTZiNTg5MTQtOTcxYi00Zjg2LTg1ODgtM2ZiMjRlYjI5Yzk3XkEyXkFqcGdeQXVyNDgyNTMyOTA@._V1_SX300.jpg,-1,-1,6-Jun-15,TRUE,-1,120,Pieta in the Toilet,-1,"Osamu Tezuka (essay), Daishi Matsunaga (screenplay)",2015,tt4197480,6.4,145,4845,-1.0
4845,"Aaron Taylor-Johnson, John Cena, Laith Nakli",1 nomination.,1803009,USA,15-Aug-17,Doug Liman,"Drama, Thriller, War",English,57.0,"Two American Soldiers are trapped by a lethal sniper, with only an unsteady wall between them.",https://m.media-amazon.com/images/M/MV5BMTc5ODMyNzE4OF5BMl5BanBnXkFtZTgwNTM0Mzc4MTI@._V1_SX300.jpg,Amazon Studios and Roadside Attractions,R,18-May-17,TRUE,66,88,The Wall,http://www.thewallthemovie.com/,Dwain Worrell,2017,tt4218696,6.2,18014,4846,-1.0
4846,"Enzo Cilenti, Sam Riley, Michael Smiley, Brie Larson",1 win & 6 nominations.,1798483,UK,18-Jul-17,Ben Wheatley,"Action, Comedy, Crime",English,63.0,"Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shootout and a game of survival.",https://m.media-amazon.com/images/M/MV5BOWZjMDVhMDgtMTljZC00NmM0LWE1ODYtNGZmMGRhZTc3MTg2XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,A24 Films,R,21-Apr-17,TRUE,68,91,Free Fire,http://freefire-movie.com/,"Amy Jump (screenplay by), Ben Wheatley (screenplay by)",2016,tt4158096,6.4,32291,4847,-1.0
4847,"Shirley MacLaine, Amanda Seyfried, AnnJewel Lee Dixon, Thomas Sadoski",-1,1782667,USA,6-Jun-17,Mark Pellington,"Comedy, Drama",English,40.0,"Harriet is a retired businesswoman who tries to control everything around her. When she decides to write her own obituary, a young journalist takes up the task of finding out the truth resulting in a life-altering friendship.",https://m.media-amazon.com/images/M/MV5BMTQ4Mzc1MzY5OV5BMl5BanBnXkFtZTgwNzU0NzE4MDI@._V1_SX300.jpg,Bleecker Street Media,R,3-Mar-17,TRUE,37,108,The Last Word,http://www.LastWordMovie.com,Stuart Ross Fink,2017,tt5023260,6.6,5603,4848,-1.0
4848,"Vicki Pepperdine, Margot Robbie, Domhnall Gleeson, Will Tilston",2 wins & 1 nomination.,1659463,UK,23-Jan-18,Simon Curtis,"Biography, Drama",English,54.0,A behind-the-scenes look at the life of author A.A. Milne and the creation of the Winnie the Pooh stories inspired by his son C.R. Milne.,https://m.media-amazon.com/images/M/MV5BMjE2MTUzMDQzNF5BMl5BanBnXkFtZTgwMDYxMDQ1MjI@._V1_SX300.jpg,Fox Searchlight Pictures,PG,29-Sep-17,TRUE,63,107,Goodbye Christopher Robin,https://www.facebook.com/goodbyechristopherrobin/,"Frank Cottrell Boyce, Simon Vaughan",2017,tt1653665,7.1,13141,4849,-1.0
4849,Jane Goodall,18 wins & 21 nominations.,-1,USA,-1,Brett Morgen,"Documentary, Biography",English,87.0,"The life and work of the renowned primatology scientist, Jane Goodall, especially on her research about chimpanzees.",https://m.media-amazon.com/images/M/MV5BZjdiNTg2MTQtNmE0ZC00NmMyLWI3MDYtYjE0MDEyNmI5ZTU2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,-1,PG,28-Dec-17,TRUE,-1,90,Jane,-1,"Brett Morgen, Jane Goodall (based on the writings of)",2017,tt7207238,7.8,1558,4850,-1.0
